"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","asterix"
"2019-08-06 21:00:23",7,19,8,6,21,0,23,NA,401677787,7,355,354,-107,-107,-4487028,2127970,129,256,"BED7CA7E0748011BB72E5122141A1D01E19419D442FBFFBBFB7241A1C51DD414","4A"
"2019-08-06 21:00:40",7,19,8,6,21,0,40,NA,401677814,7,3,359,-101,-101,-4487114,2127918,124,256,"BEDA3C1E07080179F7FFFFFB6E0CDD9019DD419E181E1815E1CC1A1C133BBBBD","4A"
"2019-08-06 21:38:51",7,19,8,6,21,38,51,NA,401677955,6,189,359,-110,-110,-4489473,2128356,55,256,"BED0F22E06C8015A0D1E20226601E149E1C1B3BBFBFFFB2E01A20D1DDCC1DD40","3F"
"2019-08-06 21:39:07",7,19,8,6,21,39,7,NA,401677525,7,189,189,-110,-110,-4489555,2128401,58,256,"BEDB783E06880159A155CC59D415DC22EF24913B27843189169E5C33827E3117","7C"
"2019-08-06 21:39:28",7,19,8,6,21,39,28,NA,401677851,7,188,189,-116,-116,-4489665,2128458,57,256,"BED095DE06480119889980EFBFFBB72505E14159415D41542BBBBFFB6949DC88","49"
"2019-08-06 21:39:45",7,19,8,6,21,39,45,NA,401677963,7,191,190,-115,-115,-4489750,2128506,58,256,"BED8A4EE0608013A77BBBBFB72EA01A1889DC51DD01B3BBBB72011DD019D411C","38"
"2019-08-06 21:40:04",7,19,8,6,21,40,4,NA,401677888,7,195,193,-117,-117,-4489849,2128561,53,256,"BED990AE054800B9E1D01F7FFFFB772A10A2101E18899D851E1CE9D23FAE9C4B","00"
"2019-08-06 21:40:22",7,19,8,6,21,40,22,NA,401677774,7,193,194,-118,-118,-4489943,2128613,56,256,"BED860AE050801181A2111E2101DD4DE4173BBBBFFB52AA62438CABC8E680FB5","39"
"2019-08-06 21:40:46",7,19,8,6,21,40,46,NA,401677945,7,194,193,-118,-118,-4490064,2128681,52,256,"BED444FE04C800BBBFFFB72E02264D221C91E2091D8573BBBBFB72EE04E640CB","49"
"2019-08-06 21:41:06",7,19,8,6,21,41,6,NA,401677933,7,193,193,-116,-116,-4490176,2128741,58,256,"BED0F65E048800B9811DD41402BBFBFBF7242260162641A2111E20562182BBFC","71"
"2019-08-06 21:41:22",7,19,8,6,21,41,22,NA,401677835,7,198,195,-118,-118,-4490259,2128788,58,256,"BED7C47E044800B82BBFFB7B6E016210221415D851DD027BFBFBFF241A21819C","3A"
"2019-08-06 21:41:39",7,19,8,6,21,41,39,NA,401677897,7,195,196,-120,-120,-4490348,2128838,58,256,"BEDEF0CE040801390222141E6189221D019DCC2FBFFFFB7250A21CD1D8C19D88","4E"
"2019-08-06 21:41:57",7,19,8,6,21,41,57,NA,401677725,7,194,194,-121,-121,-4490446,2128890,58,256,"BED960DE034803B9882337FFB72EA5C8D9DCC15DD411DD412B3333332E1CA96E","35"
"2019-08-06 12:50:18",7,19,8,6,12,50,18,NA,401677735,6,344,344,-130,-130,-4490327,2133933,242,256,"BED860AE050801181A2111E2101DD4DE4173BBBBFFB72A85621F554EBC31D8AF","0C"
"2019-08-06 12:50:37",7,19,8,6,12,50,37,NA,401677803,7,348,346,1,1,-4490215,2133890,246,256,"BED444FE04C800BBBFFFB72E02264D221C91E2091D8573BBBBFB72EE01E655E0","72"
"2019-08-06 12:51:00",7,19,8,6,12,51,0,NA,401678045,7,344,347,-129,-129,-4490078,2133846,248,256,"BED0F65E048800B9811DD41402BBFBFBF7242260162641A2111E20562C9A3AFA","3E"
"2019-08-06 12:51:16",7,19,8,6,12,51,16,NA,401677661,7,0,351,-127,-127,-4489979,2133821,263,256,"BED7C47E044800B82BBFFB7B6E6DE458F4A25B3DF4BC3934011DC7645D487B8F","09"
"2019-08-06 12:51:31",7,19,8,6,12,51,31,NA,401677782,7,23,14,-126,-126,-4489882,2133815,270,256,"BEDEF0CE040801390222141E6189221D019DCC2FBFFFF16C482EA820AA8BA856","71"
"2019-08-06 12:51:45",7,19,8,6,12,51,45,NA,401677877,7,356,5,-127,-127,-4489796,2133813,257,256,"BED960DE034803B9882337FFB72EA5C8D9DCC15DD411DD412B3333332E5811D8","07"
"2019-08-06 12:52:02",7,19,8,6,12,52,2,NA,401677869,7,16,5,-128,-128,-4489680,2133794,266,256,"BED944CE03080118226609626141E26102B7FBBB7B6E0226541E2141A2201626","79"
"2019-08-06 12:52:22",7,19,8,6,12,52,22,NA,401677852,7,3,8,-130,-130,-4489547,2133787,266,256,"BED9119E02C8013BBBB7772E81A658A6E90A26501E2185A2614277FFFFBBB29C","7B"
"2019-08-06 12:52:38",7,19,8,6,12,52,38,NA,401677889,7,5,3,-126,-126,-4489441,2133778,265,256,"BED1B9BE028801DA21415948C4677BF7772A0226A0CDE190DE2101A2181B3BB8","7B"
"2019-08-06 12:52:54",7,19,8,6,12,52,54,NA,401677815,7,21,14,-129,-129,-4489335,2133769,266,256,"BEDE0CFE024800DBB68D1D4159851D889D8133BFBBB6D5590502377BBFB6A018","76"
"2019-08-06 13:12:41",7,19,8,6,13,12,41,NA,401677824,6,102,52,-126,-126,-4484330,2133965,1,256,"BED802CE020801189DD60173BFB7B7249618518277FBBBB681260C218237FFF8","4D"
"2019-08-06 13:12:57",7,19,8,6,13,12,57,NA,401677779,7,153,123,-119,-119,-4484303,2133951,53,256,"BEDD0D2DFF4800FB298221C162141A21423BFFBBBB729C22585E2015E1419DCC","41"
"2019-08-06 13:13:15",7,19,8,6,13,13,15,NA,401677808,7,176,169,-116,-116,-4484252,2133972,128,256,"BED3274DFF08011A0D1E1D0DA18C2FBBBBBBB7251226015E1855E181F7F82223","72"
"2019-08-06 13:13:32",7,19,8,6,13,13,32,NA,401677851,7,193,184,-120,-120,-4484198,2134008,310,256,"BED15B1DFEC8009BBBBBFB72E496260962614A266102FBFFFFBBBB298225C5A4","03"
"2019-08-06 13:13:50",7,19,8,6,13,13,50,NA,401677707,7,145,177,-125,-125,-4484149,2134040,83,256,"BED8E5EDFE88005A7BFFBBFFBBF6E02261826665122641A6650E6A601E66102C","33"
"2019-08-06 13:14:07",7,19,8,6,13,14,7,NA,401677654,7,76,100,-124,-124,-4484122,2134043,338,256,"BEDF5DEDFE4800B96181B7FFBFBB201E6581A20C9E141A1CC9DD419C0426A0E6","04"
"2019-08-06 13:14:24",7,19,8,6,13,14,24,NA,401677805,7,41,56,-123,-123,-4484127,2134020,316,256,"BED7B6FDFE0801599DCC2BBFFFB776E5C1815D8519415DCC2BBFBBB72E01A180","7D"
"2019-08-06 13:14:42",7,19,8,6,13,14,42,NA,401677693,7,352,12,-126,-126,-4484156,2134000,299,256,"BED79EADFD4800B89E2149E21827BFBBBBB72D8A6A4D625D1221D4626091E180","48"
"2019-08-06 13:14:58",7,19,8,6,13,14,58,NA,401677872,7,339,346,-128,-128,-4484186,2133987,292,256,"BEDCA41DFD08013A645A2605A2181E21C2261C1F3BBFB776E01E210DE181A1D4","01"
"2019-08-06 13:15:15",7,19,8,6,13,15,15,NA,401677758,7,347,344,-121,-121,-4484220,2133972,291,256,"BEDF070DFCC800B83C3C3C3C3C3C26A41E209E615A6A45E6181F7FFBFFB6D8E0","76"
"2019-08-06 13:37:44",7,19,8,6,13,37,44,NA,401677849,6,41,9,-121,-121,-4484238,2133860,292,256,"BED00A4E0C8801380449980AFBFFFFF72A01E2141E1819D815DD419DD01DD818","39"
"2019-08-06 13:38:01",7,19,8,6,13,38,1,NA,401677768,7,351,21,-117,-117,-4484230,2133869,276,192,"BE04060CD9800F093207D4FFF5B5FC77FD4404025E000000","73"
"2019-08-06 13:38:17",7,19,8,6,13,38,17,NA,401677835,7,351,351,-120,-120,-4484269,2133883,272,256,"BEDD80AE0C4801998C237FBBB72E9459851941194110AB17A270C4928AC7E8D0","03"
"2019-08-06 13:38:32",7,19,8,6,13,38,32,NA,401677706,7,351,351,-120,-120,-4484322,2133892,277,256,"BEDA042E0C080158277FFB772941E1419D815D41B3FFFB72019D815D811DD014","79"
"2019-08-06 13:38:48",7,19,8,6,13,38,48,NA,401677739,7,353,352,-118,-118,-4484383,2133897,280,256,"BEDE966E0B480179C15DD419DD81621404D418933BFFF772E58221819CA95F96","01"
"2019-08-06 13:56:04",7,19,8,6,13,56,4,NA,401677849,6,55,26,-108,-108,-4484915,2133638,293,256,"BED76C7E0AC801188E22142B7FFBF772A0D62141E20D625C1A2A5122660173BC","34"
"2019-08-06 13:56:19",7,19,8,6,13,56,19,NA,401677806,7,25,43,-108,-108,-4484918,2133634,287,256,"BEDCAB9E0A8800F99D851DC85902FBFBF6E45621419DC91DD81A1D41E4A95952","02"
"2019-08-06 13:56:40",7,19,8,6,13,56,40,NA,401677745,7,7,15,-109,-109,-4484958,2133644,278,256,"BED64F9E0A4800F944AFBFFB248DD88DE1059D01A141B3FFFBF7241620C5DD40","35"
"2019-08-06 13:56:59",7,19,8,6,13,56,59,NA,401677781,7,13,9,-112,-112,-4485003,2133651,279,256,"BED7812E0A0801D9815D90159015940AB377FF72901580277B77294198855484","3A"
"2019-08-06 13:57:18",7,19,8,6,13,57,18,NA,401677738,7,6,9,-105,-105,-4485041,2133652,279,256,"BED1DE2E094800FBBFFF7732892226022665C15E2091D4277FFFBB7772982264","0C"
"2019-08-06 13:57:39",7,19,8,6,13,57,39,NA,401677885,7,38,25,-99,-99,-4485075,2133657,278,256,"BED2290E0908011A181E21C1A1C533BBFFFB72E04022105E1D94225C96214234","7E"
"2019-08-06 13:57:58",7,19,8,6,13,57,58,NA,401677869,7,0,17,-102,-102,-4485106,2133661,268,256,"BED2DD1E08C80139A2201A2181E21201E20198277FFBBB7729822209226109E0","32"
"2019-08-06 14:22:02",7,19,8,6,14,22,2,NA,401677819,6,61,26,-105,-105,-4485255,2133741,264,256,"BEDD9D0E088800BA181A1D01A1C5621422A5133FBFFFBB7281E641A664E94B5F","3F"
"2019-08-06 14:22:18",7,19,8,6,14,22,18,NA,401677860,7,57,59,-106,-106,-4485251,2133749,262,256,"BED4A30E0848015BBFBBF2A109E1419D84DDD41598C1DD80EFBBBBB773324120","72"
"2019-08-06 14:22:34",7,19,8,6,14,22,34,NA,401677692,7,43,51,-104,-104,-4485246,2133757,253,256,"BEDAB32E080800F9E112211EF2EDC15D48998133FFFBB772581E20C1DD419070","72"
"2019-08-06 14:22:55",7,19,8,6,14,22,55,NA,401677621,7,38,41,-107,-107,-4485261,2133789,246,256,"BED7CA7E0748011BB72E5122141A1D01E19419D442FBFFBBFB7241A1C51CD464","72"
"2019-08-06 14:23:10",7,19,8,6,14,23,10,NA,401677754,7,16,30,-120,-120,-4485274,2133817,238,256,"BEDA3C1E07080179F7FFF080A9B01E70643A30ED21F70F6E9882CA51A295AA78","00"
"2019-08-06 14:23:25",7,19,8,6,14,23,25,NA,401677678,7,342,359,-120,-120,-4485285,2133846,235,256,"BED0F22E06C8015A0D1E20226601E149E1C1B3BBFBFFFB2F7F1AD15CAAAA3963","0E"
"2019-08-06 14:23:44",7,19,8,6,14,23,44,NA,401677796,7,357,353,-113,-113,-4485298,2133883,234,256,"BEDB783E06880159A155CC59D415DC22EF2491DC91994A201B37BFFF72EA54DC","71"
"2019-08-06 14:45:17",7,19,8,6,14,45,17,NA,401677732,6,102,28,-107,-107,-4485459,2134109,272,256,"BED095DE06480119889980EFBFFBB72505E14159415D41542BBBBFFB6949DC88","43"
"2019-08-06 14:45:32",7,19,8,6,14,45,32,NA,401677715,7,70,89,-108,-108,-4485452,2134115,279,256,"BED8A4EE0608013A77BBBBFB72EA01A1889DC51DD01964C9B8C18E66AA44F0A5","75"
"2019-08-06 14:45:47",7,19,8,6,14,45,47,NA,401677856,7,330,354,-107,-107,-4485454,2134123,232,256,"BED990AE054800B9E1D01F7FFFFB772A10A2101E18899D851E1CC5A1D01A2100","05"
"2019-08-06 14:46:07",7,19,8,6,14,46,7,NA,401677758,7,344,338,-110,-110,-4485436,2134161,223,256,"BED860AE050801181A2111E2101DD4DE4173BBBBFFB72A85621C19E1815E20C8","32"
"2019-08-06 14:46:26",7,19,8,6,14,46,26,NA,401677784,7,343,343,-108,-108,-4485438,2134199,224,256,"BED444FE04C800BBBFFFB72E02264D221C91E2091D8573BBBBFB72EE01E655E0","73"
"2019-08-06 15:14:40",7,19,8,6,15,14,40,NA,401677779,6,323,336,-107,-107,-4485636,2135078,270,256,"BED0F65E048800B9811DD41402BBFBFBF7242260162641A2111E20562182BBFF","7F"
"2019-08-06 15:14:54",7,19,8,6,15,14,54,NA,401677738,7,323,323,-111,-111,-4485632,2135083,290,256,"BED7C47E044800B82BBFFB7B6E016210221415D851DD027BFBFBFF241A21819C","08"
"2019-08-06 15:15:10",7,19,8,6,15,15,10,NA,401677946,7,335,329,-103,-103,-4485645,2135076,294,256,"BEDEF0CE040801390222141E6189221D019DCC2FBFFFFB7250A21CD1D8C19D88","70"
"2019-08-06 15:15:25",7,19,8,6,15,15,25,NA,401677774,7,344,339,-112,-112,-4485652,2135074,288,256,"BED960DE034803B9882337FFB72EA5C8D9DCC15DD491DC54F8D332B1A14840A3","0F"
"2019-08-06 15:15:42",7,19,8,6,15,15,42,NA,401677811,7,256,307,-108,-108,-4485655,2135080,283,256,"BED944CE03080118226609626141E26102B7FBBB7B6E0226541E2141A2201624","7A"
"2019-08-06 15:16:01",7,19,8,6,15,16,1,NA,401677702,7,252,255,-94,-94,-4485656,2135088,279,256,"BED9119E02C8013BBBB7772E81A658A6E90A26501E2185A2614277FFFFBBB29C","44"
"2019-08-06 15:16:16",7,19,8,6,15,16,16,NA,401677557,7,265,259,-101,-101,-4485654,2135094,277,256,"BED1B9BE028801DA21415948C4677BF7772A0226A0CDC6E244C9A191C67BE1D2","0F"
"2019-08-06 15:16:31",7,19,8,6,15,16,31,NA,401677723,7,266,266,-97,-97,-4485651,2135101,277,256,"BEDE0CFE024800DBB68D1D4159851D889D8133BFBBB6D5590502377BBFB6A018","7B"
"2019-08-06 15:29:46",4,19,8,6,15,29,46,NA,401678118,6,22,22,-129,-129,-4486297,2135257,281,256,"ADDF18AE070B3F5FBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB8","77"
"2019-08-06 15:31:58",4,19,8,6,15,31,58,NA,401678022,7,324,1,-128,-128,-4486240,2135311,297,256,"ADD6553E14C9425C00000005219A6B332E619000000044445333377BBBBBFFFC","01"
"2019-08-06 15:36:47",7,19,8,6,15,36,47,NA,401677933,6,227,246,-120,-120,-4486116,2135431,296,256,"BED802CE020801189DD60173BFB7B724961851827800CE11F48D936975042AC3","09"
"2019-08-06 15:37:03",7,19,8,6,15,37,3,NA,401677769,7,217,223,-118,-118,-4486109,2135438,292,256,"BEDD0D2DFF4800FB2982292EFEC4665B5FE20044424421EEC3D0EFF50F5F3119","30"
"2019-08-06 15:37:19",7,19,8,6,15,37,19,NA,401677739,7,249,237,-118,-118,-4486102,2135444,290,256,"BED3274DFF08011A0D1E1D0DA18C2FBBBBBBB7251226015E1855E181F7FFBBB4","00"
"2019-08-06 15:37:53",7,19,8,6,15,37,53,NA,401677840,7,256,252,-120,-120,-4486088,2135459,285,256,"BED8E5EDFE88005A7BFFBBFFBBF6E02261826665122641A6650E6A601E66102C","0E"
"2019-08-06 15:38:10",7,19,8,6,15,38,10,NA,401677747,7,258,258,-113,-113,-4486081,2135465,281,256,"BEDF5DEDFE4800B96181B7FFBFBB201E6581A20C9E141A1CC9DD419DCC1E1D00","76"
"2019-08-06 15:55:50",7,19,8,6,15,55,50,NA,401677812,6,106,236,-121,-121,-4485605,2135876,250,256,"BED7B6FDFE0801599DCC2BBFFFB776E5C1815D8519415DCC2BC2BA4C80AD4063","08"
"2019-08-06 15:56:08",7,19,8,6,15,56,8,NA,401677887,7,100,104,-118,-118,-4485598,2135884,162,256,"BED79EADFD4800B89E2149E21827BFBBBBB72D8A6A4D625D1221D4626091446F","3F"
"2019-08-06 15:56:23",7,19,8,6,15,56,23,NA,401677798,7,118,110,-122,-122,-4485592,2135890,145,256,"BEDCA41DFD08013A645A2605A2181E21C2261C1F3BBFB776E01E210DE181A1D4","0E"
"2019-08-06 15:56:40",7,19,8,6,15,56,40,NA,401677803,7,12,39,-128,-128,-4485575,2135897,344,256,"BEDF070DFCC800B83C3C3C3C3C3C26A41E209E615A6A45E6181F7FFBFFB6D8E0","7F"
"2019-08-06 15:56:41",4,19,8,6,15,56,41,NA,401678108,6,207,212,-123,-123,-4485574,2135896,331,256,"ADDFD38E0448005B7FFBB69400400004444400F3BB6F2040444044444400043C","7D"
"2019-08-06 15:56:59",4,19,8,6,15,56,59,NA,401678067,7,215,210,-123,-123,-4485574,2135877,322,256,"ADD51E1E040803F7B3B721000B3372E5C0000000000006FBBFB690FB72A588A8","7B"
"2019-08-06 15:57:07",7,19,8,6,15,57,7,NA,401677846,7,315,349,-125,-125,-4485577,2135868,319,256,"BED63F5E0CC800DB7FFFFB76E45E6542221521C9A260D226022AAA01E211EA88","4D"
"2019-08-06 15:57:21",4,19,8,6,15,57,21,NA,401678052,7,191,199,-127,-127,-4485583,2135853,317,256,"ADD9053E034803F5D803800336EF24001626AAEE6A6EB328400000004004023C","7B"
"2019-08-06 15:57:24",7,19,8,6,15,57,24,NA,401677738,7,328,322,-115,-115,-4485585,2135848,314,256,"BED00A4E0C8801380449980AFBFFFFF72A01E2141E1819D815DD419DD01DD818","02"
"2019-08-06 15:57:36",4,19,8,6,15,57,36,NA,401677926,7,257,206,-127,-127,-4485592,2135834,320,256,"ADD2795E03080074002A632E67D52E776726E614C1471D11BD10D25CD992A22E","7D"
"2019-08-06 15:57:44",7,19,8,6,15,57,44,NA,401677758,7,343,338,-119,-119,-4485595,2135824,326,256,"BEDD80AE0C4801998C237FBBB72E9459851941194110AB37B724C5994084198C","73"
"2019-08-06 15:58:08",7,19,8,6,15,58,8,NA,401677812,7,338,341,-122,-122,-4485597,2135793,328,256,"BEDA042E0C080158277FFB772941E1419D815D41B3FFFB72019D815D811DD014","4E"
"2019-08-06 15:58:13",4,19,8,6,15,58,13,NA,401677873,7,200,220,-125,-125,-4485597,2135786,332,256,"ADDF90DE028800D400D980000000000000000000000000000000000000292A56","74"
"2019-08-06 15:58:28",4,19,8,6,15,58,28,NA,401677899,7,215,207,-129,-129,-4485594,2135766,334,256,"ADDB89BE02480074D154900000000000000000000000322F2100000000000040","01"
"2019-08-06 15:58:46",4,19,8,6,15,58,46,NA,401678033,7,192,201,-127,-127,-4485586,2135743,332,256,"ADD90FDE02080154000000000004444400000000000000000000AFB396000054","7D"
"2019-08-06 15:59:21",7,19,8,6,15,59,21,NA,401677808,7,323,330,-120,-120,-4485581,2135697,337,256,"BEDE966E0B480179C15DD419DD81621404D418933BFFF772E5A9A73A696DF8D5","0F"
"2019-08-06 16:39:14",6,19,8,6,16,39,14,NA,401677845,6,258,258,-124,-124,-4485365,2135884,322,256,"98DDF65E0A08017B77B77B72A019452188C4277BBB24CA1C81E1019C933BFFF8","7E"
"2019-08-06 16:39:18",4,19,8,6,16,39,18,NA,401677957,6,223,202,-124,-124,-4485367,2135882,318,192,"AD049D6909D00C3C3277E49005DEB48FFDD004031F305D6F","01"
"2019-08-06 16:39:32",4,19,8,6,16,39,32,NA,401677932,7,263,241,-127,-127,-4485372,2135873,315,256,"ADD3527DFC4802BA337FFFB6E04D0044585AA7888C1BE85D190539CB3ED3616E","0D"
"2019-08-06 16:39:34",6,19,8,6,16,39,34,NA,401677996,7,248,252,-126,18,-4485373,2135873,315,256,"98D7CB4E09480039A20237FFFB728E2A986F2E51AAA54A665C26AE6946AA5864","1F"
"2019-08-06 16:39:52",4,19,8,6,16,39,52,NA,401677965,7,241,247,-124,19,-4485380,2135862,316,256,"ADDE9DADFC08FD267B5902737FFFB3F83EFFBC23636FDF92982803608980201E","6F"
"2019-08-06 16:40:12",6,19,8,6,16,40,12,NA,401677877,7,231,238,-128,39,-4485388,2135852,315,256,"98D40D2E08C800DA141E24CF3BBFFBBB7202645A201A20226022609A6601E65C","1D"
"2019-08-06 16:40:27",4,19,8,6,16,40,27,NA,401677797,7,272,252,-126,35,-4485395,2135845,313,256,"ADD2AE8DFB08027A21422204EB7BBFFFFB726101DD019D815E087380E9466D8A","1B"
"2019-08-06 16:40:33",6,19,8,6,16,40,33,NA,401677873,7,246,236,-127,20,-4485398,2135842,312,256,"98D0C6AE088800D9D84DD8044404419C237FFB77776A0225C1E111E181A21120","68"
"2019-08-06 16:40:59",4,19,8,6,16,40,59,NA,401677780,7,279,275,-125,32,-4485409,2135829,314,256,"ADD698CE0CCB06F55D987FBC245E97DA1F42309371B6F1496F66B535AD950D88","19"
"2019-08-06 17:05:23",7,19,8,6,17,5,23,NA,401677826,6,261,317,-125,-125,-4485215,2135815,293,256,"BEDD1B8E0B08015BFFB77772581E1C19E055DD119D0DDD4182777FC0D13B8C46","45"
"2019-08-06 17:05:40",7,19,8,6,17,5,40,NA,401677820,7,313,289,-129,-129,-4485210,2135821,284,256,"BED76C7E0AC801188E22142B7FFBF772A0D62141E20D625C1A2A5122660173BD","37"
"2019-08-06 17:05:55",7,19,8,6,17,5,55,NA,401677947,7,277,300,-126,-126,-4485205,2135826,282,256,"BEDCAB9E0A8800F99D851DC85902FBEE76F05621419DC91DD81A1D41E1D09E1C","3E"
"2019-08-06 17:06:10",7,19,8,6,17,6,10,NA,401677820,7,294,285,-127,-127,-4485200,2135832,283,256,"BED64F9E0A4800F944AFBFFB0A42F8753E0623C455E9AE35512F24F78ED93673","36"
"2019-08-06 17:07:21",7,19,8,6,17,7,21,NA,401677926,7,319,316,-125,-125,-4485173,2135858,293,256,"BED2DD1E08C80139A2201A2181E21201E20198277FFBBB7729822209226109E0","3A"
"2019-08-06 17:07:26",6,19,8,6,17,7,26,NA,401677927,6,189,239,-127,-127,-4485172,2135860,298,256,"98DAC25E06C80139A2112201F7FFFFB2422192251665166A54625C9A610A6540","3D"
"2019-08-06 17:07:39",7,19,8,6,17,7,39,NA,401677714,7,300,307,-122,-122,-4485167,2135866,301,256,"BEDD9D0E088800BA181A1D01A1C5621422A5133FBFFFBB7281E641A660166D57","43"
"2019-08-06 17:07:42",6,19,8,6,17,7,42,NA,401677905,7,202,200,-126,15,-4485166,2135867,302,256,"98D7C48E0688009A2019CD194598198D533BFFFB7196EE0A660266214CEAA604","52"
"2019-08-06 17:07:54",7,19,8,6,17,7,54,NA,401677822,7,314,307,-128,15,-4485162,2135871,300,256,"BED4A30E0848015BBFBBF2A109E1419D84DDD41598C1DD80EFBBBBB773324120","52"
"2019-08-06 17:08:00",6,19,8,6,17,8,0,NA,401678039,7,336,224,-129,19,-4485160,2135873,299,256,"98D2C5DE0448017A109E10D42BBBBBB72064B201225D207AF3B9F68C9D0A5D80","62"
"2019-08-06 17:16:37",4,19,8,6,17,16,37,NA,401677909,6,252,263,-128,-128,-4485078,2135816,313,256,"ADDB194E0A0B3F5FBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB38B55C429","05"
"2019-08-06 17:16:57",4,19,8,6,17,16,57,NA,401677913,7,212,229,-127,-127,-4485082,2135798,321,256,"ADD4E6CE094B3F5FBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB8","74"
"2019-08-06 17:17:11",4,19,8,6,17,17,11,NA,401677786,7,275,230,-127,-127,-4485083,2135786,324,256,"ADD7192E090B3F5FB9AF590F0D79A357A283108828CFC348DF230A5F45EA9C55","02"
"2019-08-06 17:17:28",4,19,8,6,17,17,28,NA,401677858,7,268,272,-129,-129,-4485084,2135770,325,256,"ADDB193E08CB3F5FBBBED51B11CB746CCABFF8CE1DB864B56DD17B1FFACCB4E0","7D"
"2019-08-06 17:17:48",4,19,8,6,17,17,48,NA,401678013,7,305,289,-129,-129,-4485084,2135751,327,256,"ADD8E6DE08AAC2FBD685627A552E4C1924EA8C11A46EF500E58217594F8EA1DF","7C"
"2019-08-06 17:18:06",4,19,8,6,17,18,6,NA,401677956,7,306,305,-127,-127,-4485082,2135734,325,256,"ADDCE6FE084B3F5FBBBBBBBBBBB9A8C4201B88F185A887FA0DC892EFB2DFF149","38"
"2019-08-06 17:18:30",4,19,8,6,17,18,30,NA,401677966,7,230,262,-128,-128,-4485087,2135712,316,256,"ADDF191E080B3F5FBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB850FF11737909EB83","70"
"2019-08-06 17:28:26",7,19,8,6,17,28,26,NA,401677817,6,355,334,-115,-115,-4485422,2135254,327,256,"BEDAB32E080800F9E112211EF2EDC15D48998133FFFBB772581E20C1DD419070","78"
"2019-08-06 17:28:45",7,19,8,6,17,28,45,NA,401677786,7,356,355,-113,-113,-4485417,2135238,326,256,"BED7CA7E0748011BB72E5122141A1D01E19419D442FBFFBBFB7241A1C51DD414","75"
"2019-08-06 17:29:00",7,19,8,6,17,29,0,NA,401677625,7,326,351,-109,-109,-4485417,2135235,311,256,"BEDA3C1E07080179F7FEFBDD84E9A050390DB6860975EEB366DCB5D03D353225","47"
"2019-08-06 17:29:16",7,19,8,6,17,29,16,NA,401677795,7,3,346,-112,-112,-4485419,2135236,297,256,"BED0F22E0ACC61CFF7E4EF8FC144FAACFB06A4525881BFF1D032F0E3C6265C05","78"
"2019-08-06 17:29:35",7,19,8,6,17,29,35,NA,401677883,7,242,275,-110,-110,-4485419,2135241,285,256,"BEDB783E06880159A155CC59D415DC22EF2491DC91994A201B37BFFF72EA54DC","72"
"2019-08-06 17:29:53",7,19,8,6,17,29,53,NA,401677785,7,127,147,-110,-110,-4485424,2135253,242,256,"BED095DE06480119889980EFBFFBB72505E14159415D41542BBBBFFB6949DC88","7C"
"2019-08-06 17:30:15",7,19,8,6,17,30,15,NA,401677720,7,242,148,-110,-110,-4485400,2135294,218,192,"BE04060D178E93A831C7C54FE5B5FC77FD40040274C00000","7F"
"2019-08-06 17:30:31",7,19,8,6,17,30,31,NA,401677910,7,179,192,-107,-107,-4485388,2135321,228,256,"BED8A4EE0608013A77BBBBFB72EA01A1889DC51DD01B3BBBB72011DD019D411C","00"
"2019-08-06 17:30:48",7,19,8,6,17,30,48,NA,401677868,7,150,168,-108,-108,-4485386,2135351,220,256,"BED990AE054800B9E1D01F7FFFFB772A10A2101E18899D851E1CC5A0CE744FA9","73"
"2019-08-06 18:50:37",7,19,8,6,18,50,37,NA,401677993,6,312,159,-128,-128,-4484504,2135199,262,256,"BED860AE050801181A2111E2101DD4DE4173BBBBFFB72A85621C19E1815E20C8","06"
"2019-08-06 18:50:55",7,19,8,6,18,50,55,NA,401677814,7,310,311,1,1,-4484495,2135209,273,256,"BED444FE04C800BBBFFFB72E02264D221C91E2091D8573BBBBFB72EE01E655E0","74"
"2019-08-06 18:52:01",7,19,8,6,18,52,1,NA,401677915,7,339,322,-128,-128,-4484463,2135247,280,256,"BED960DE034803B9882337FFB72EA5C8D9DCC15DD097955B325AB3F6B71EA510","48"
"2019-08-06 19:10:52",7,19,8,6,19,10,52,NA,401677771,6,347,344,-129,-129,-4485048,2133768,298,256,"BED79EADFD4800B89E2149E21827BFBBBBB72D8A6ACA1A42980BD6429E1EF75D","7E"
"2019-08-06 20:07:41",7,19,8,6,20,7,41,NA,401677833,7,52,39,-120,-120,-4485714,2129360,128,256,"BEDCA41DFD08013A645A2605A2181E21C2261C1F3BBFB776E01E210DE181A1D4","3D"
"2019-08-06 20:07:56",7,19,8,6,20,7,56,NA,401677902,7,21,32,-121,-121,-4485720,2129348,121,256,"BEDF070DFCC800B83C3C3C3C3C3C26A41E209E615A6A45E6181F7FFBFFB6D8E0","46"
